num_cuenta, id_empresa, num_sucursal, cod_estado, id_sucursal, fecha_otorg, fecha_obs
4227608,2,3,40,155,2022-05-31,2022-06-15
4227613,2,48,40,179,2020-05-14,2020-05-27
4227617,2,39,40,176,2019-11-29,2019-12-06
4227628,2,34,40,173,2021-02-28,2021-03-15
4227635,2,62,40,187,2024-04-03,2024-04-08
4227744,2,48,40,179,2022-08-26,2022-09-05
4227751,2,2,40,154,2018-03-03,2018-03-06
4227754,2,33,40,172,2018-08-23,2018-08-27
4227764,2,34,40,173,2021-04-17,2021-05-02
4227767,2,34,41,173,2021-08-11,2021-08-19
4227768,2,33,40,172,2023-08-16,2023-08-25
4227778,2,5,40,156,2020-03-31,2020-04-06
4227782,2,62,40,187,2023-08-22,2023-09-03
4227788,2,34,40,173,2022-07-05,2022-07-11
4227818,2,35,41,174,2023-02-03,2023-02-10
4227824,2,33,40,172,2021-05-01,2021-05-08
4227826,2,33,40,172,2020-09-23,2020-10-06
4227829,2,5,40,156,2020-05-23,2020-05-31
4227830,2,35,40,174,2023-07-02,2023-07-05
4227846,2,20,40,167,2020-10-27,2020-11-04
4227880,2,39,40,176,2019-08-16,2019-08-29
4227888,2,5,40,156,2019-09-30,2019-10-14
4228126,2,16,40,164,2023-06-19,2023-06-22
4228150,2,33,21,172,2023-03-03,2023-03-14
4228175,2,16,40,164,2020-10-08,2020-10-14
4228179,2,35,40,174,2024-03-18,2024-03-25
4228224,2,5,40,156,2021-10-12,2021-10-25
4228264,2,34,40,173,2019-02-19,2019-02-28
4228268,2,5,40,156,2019-03-05,2019-03-17
4228276,2,35,41,174,2020-11-15,2020-11-20
4228277,2,3,40,155,2018-04-21,2018-05-06
4228288,2,35,40,174,2021-01-24,2021-02-06
4228312,2,3,40,155,2022-04-03,2022-04-17
4228315,2,52,40,182,2018-02-05,2018-02-09
4228336,2,51,40,181,2020-02-28,2020-03-12
4228388,2,3,40,155,2022-03-24,2022-04-07
4228413,2,22,40,168,2023-08-05,2023-08-08
4228437,2,5,40,156,2023-10-15,2023-10-28
4228459,2,34,40,173,2018-04-10,2018-04-24
4228600,2,34,40,173,2021-10-07,2021-10-14
4228636,2,12,40,161,2019-07-06,2019-07-19
4228637,2,37,21,175,2021-03-01,2021-03-11
4228645,2,8,40,157,2018-01-24,2018-01-27
4228653,2,22,40,168,2018-10-15,2018-10-18
4228671,2,5,40,156,2023-07-07,2023-07-21
4228690,2,5,40,156,2018-02-19,2018-02-27
4228701,2,22,21,168,2022-10-31,2022-11-09
4228766,2,5,40,156,2020-06-21,2020-07-02
4228774,2,18,40,165,2021-11-15,2021-11-20
4228834,2,5,40,156,2020-09-02,2020-09-14
4228838,2,2,40,154,2022-03-09,2022-03-16
4228854,2,2,40,154,2022-03-20,2022-03-29
4228900,2,49,40,180,2023-02-07,2023-02-22
4228955,2,34,40,173,2019-12-27,2020-01-03
4229008,2,35,41,174,2022-12-16,2022-12-28
4229060,2,28,40,170,2022-03-19,2022-04-01
4229086,2,39,40,176,2024-03-02,2024-03-09
4229093,2,39,40,176,2018-05-19,2018-05-29
4230021,2,70,20,189,2019-11-20,2019-11-23
4230089,2,2,40,154,2021-08-16,2021-08-24
4230098,2,2,20,154,2023-07-14,2023-07-28
4230399,2,61,40,186,2019-05-18,2019-05-25
4230470,2,53,20,183,2024-04-15,2024-04-23
4230549,2,48,40,179,2019-09-05,2019-09-13
4230602,2,48,21,179,2023-07-24,2023-08-01
4230958,2,48,40,179,2018-12-01,2018-12-06
4231037,2,43,20,177,2019-10-12,2019-10-25
4231046,2,28,40,170,2023-10-04,2023-10-15
4231059,2,28,40,170,2022-09-10,2022-09-20
4231093,2,28,40,170,2020-09-24,2020-10-09
4231128,2,19,20,166,2018-07-03,2018-07-08
4231278,2,28,40,170,2018-09-03,2018-09-14
4231312,2,19,20,166,2024-02-17,2024-02-20
4231313,2,48,41,179,2019-11-29,2019-12-12
4231316,2,5,40,156,2020-03-15,2020-03-28
4231649,2,22,40,168,2018-04-20,2018-05-04
4231998,2,70,40,189,2023-04-20,2023-05-05
4232148,2,61,40,186,2019-06-13,2019-06-18
4232423,2,18,40,165,2020-04-24,2020-04-28
4232638,2,61,40,186,2021-07-23,2021-07-28
4232650,2,13,40,162,2022-10-31,2022-11-10
4232655,2,70,40,189,2018-08-25,2018-09-04
4232706,2,61,40,186,2023-12-12,2023-12-21
4232729,2,34,20,173,2018-11-16,2018-11-22
4232733,2,34,40,173,2024-01-31,2024-02-09
4232934,2,70,40,189,2023-05-29,2023-06-13
4232943,2,35,41,174,2018-07-13,2018-07-22
4232947,2,20,40,167,2024-01-05,2024-01-11
4232990,2,61,40,186,2021-12-31,2022-01-13
4233037,2,70,40,189,2018-11-24,2018-12-08
4233041,2,16,40,164,2021-09-23,2021-10-06
4233044,2,61,40,186,2021-07-28,2021-08-11
4233046,2,70,40,189,2023-04-09,2023-04-20
4233064,2,55,40,184,2019-01-15,2019-01-30
4233087,2,70,40,189,2018-12-08,2018-12-19
4233089,2,48,40,179,2018-03-03,2018-03-15
4233123,2,3,40,155,2020-02-27,2020-03-01
4233143,2,43,21,177,2018-08-19,2018-08-22
4233154,2,35,40,174,2021-06-26,2021-07-08
4233158,2,5,40,156,2022-08-24,2022-09-04
4233173,2,43,40,177,2021-03-09,2021-03-12
4233191,2,5,40,156,2019-09-15,2019-09-18
4233195,2,5,40,156,2019-02-06,2019-02-15
4233201,2,5,40,156,2019-08-23,2019-09-02
4233251,2,55,40,184,2020-09-30,2020-10-13
4233301,2,5,40,156,2022-11-21,2022-12-02
4233331,2,70,40,189,2020-10-05,2020-10-14
4233342,2,9,40,158,2019-12-29,2020-01-01
4233360,2,39,40,176,2023-10-20,2023-11-04
4233369,2,13,40,162,2018-10-22,2018-11-02
4233383,2,8,40,157,2019-12-27,2020-01-11
4233426,2,5,40,156,2020-03-07,2020-03-13
4233441,2,61,40,186,2018-05-05,2018-05-12
4233445,2,11,40,160,2022-07-30,2022-08-10
4233451,2,60,40,185,2018-11-08,2018-11-14
4233478,2,62,40,187,2018-12-13,2018-12-16
4233498,2,2,41,154,2021-11-05,2021-11-17
4233521,2,5,40,156,2019-05-07,2019-05-19
4233543,2,70,40,189,2022-12-10,2022-12-22
4233566,2,35,40,174,2018-10-16,2018-10-27
4233584,2,13,40,162,2022-04-15,2022-04-26
4233594,2,52,40,182,2021-07-14,2021-07-29
4233597,2,33,40,172,2022-04-02,2022-04-05
4233599,2,30,40,171,2018-12-23,2019-01-02
4233608,2,39,40,176,2022-03-19,2022-03-22
4233618,2,48,40,179,2019-10-16,2019-10-28
4233620,2,48,40,179,2023-02-12,2023-02-15
4233631,2,33,40,172,2021-09-20,2021-10-04
4233672,2,61,40,186,2022-07-26,2022-07-29
4233683,2,5,40,156,2021-01-06,2021-01-14
4233719,2,11,40,160,2022-03-25,2022-04-01
4233811,2,5,40,156,2021-11-26,2021-11-30
4233823,2,35,40,174,2018-01-14,2018-01-29
4233827,2,11,40,160,2024-01-21,2024-02-01
4233842,2,61,40,186,2023-04-21,2023-04-27
4233846,2,60,40,185,2018-10-08,2018-10-23
4233866,2,5,40,156,2018-07-16,2018-07-28
4233868,2,2,21,154,2021-11-08,2021-11-12
4233873,2,28,40,170,2022-04-18,2022-04-21
4233878,2,8,40,157,2020-09-28,2020-10-10
4233897,2,33,40,172,2019-11-08,2019-11-21
4233916,2,30,40,171,2018-07-31,2018-08-11
4233944,2,47,40,178,2020-04-03,2020-04-16
4233946,2,2,20,154,2023-08-16,2023-08-29
4233967,2,19,40,166,2019-05-18,2019-05-21
4233972,2,22,40,168,2020-11-27,2020-12-08
4234016,2,5,40,156,2021-04-30,2021-05-04
4234039,2,13,41,162,2023-08-29,2023-09-02
4234043,2,51,40,181,2020-08-02,2020-08-12
4234118,2,35,40,174,2018-09-15,2018-09-22
4234124,2,33,40,172,2022-11-12,2022-11-19
4234137,2,35,41,174,2018-06-04,2018-06-11
4234150,2,48,40,179,2023-11-05,2023-11-13
4234223,2,11,40,160,2020-01-19,2020-02-02
4234293,2,39,40,176,2018-11-22,2018-12-07
4234299,2,39,40,176,2024-01-05,2024-01-19
4234301,2,43,40,177,2022-03-07,2022-03-14
4234342,2,10,40,159,2020-04-06,2020-04-15
4234373,2,13,40,162,2021-06-15,2021-06-26
4234412,2,52,40,182,2019-02-09,2019-02-16
4234427,2,55,40,184,2018-02-17,2018-03-01
4234439,2,13,40,162,2022-01-03,2022-01-15
4234442,2,5,40,156,2018-07-31,2018-08-13
4234454,2,5,40,156,2022-09-06,2022-09-09
4234463,2,13,40,162,2022-03-23,2022-03-28
4234478,2,49,40,180,2021-11-01,2021-11-11
4234492,2,2,40,154,2019-08-08,2019-08-23
4234552,2,33,40,172,2020-07-03,2020-07-06
4234565,2,53,40,183,2021-06-27,2021-07-02
4234579,2,26,40,169,2023-02-08,2023-02-11
4234584,2,37,40,175,2018-04-04,2018-04-15
4234586,2,62,40,187,2018-04-11,2018-04-21
4234597,2,19,40,166,2022-01-17,2022-01-31
4234602,2,28,40,170,2021-02-16,2021-02-19
4234610,2,28,40,170,2019-10-16,2019-10-28
4234624,2,39,40,176,2018-11-09,2018-11-21
4234646,2,47,40,178,2020-10-22,2020-11-04
4234662,2,13,40,162,2023-01-05,2023-01-13
4234744,2,35,40,174,2021-05-17,2021-05-21
4234759,2,22,40,168,2020-07-25,2020-08-06
4234771,2,19,40,166,2023-10-06,2023-10-12
4234792,2,37,40,175,2023-10-27,2023-11-11
4234811,2,34,40,173,2019-09-26,2019-10-10
4234867,2,61,40,186,2021-12-11,2021-12-16
4234879,2,2,40,154,2023-03-16,2023-03-21
4234943,2,20,40,167,2019-05-01,2019-05-15
4234946,2,39,40,176,2023-12-24,2024-01-06
4234958,2,30,40,171,2021-03-06,2021-03-09
4234973,2,13,21,162,2024-02-03,2024-02-06
4235009,2,30,40,171,2019-02-23,2019-03-03
4235034,2,10,40,159,2023-10-17,2023-10-20
4235094,2,49,40,180,2022-08-30,2022-09-06
4235115,2,18,40,165,2021-07-03,2021-07-17
4235126,2,34,21,173,2021-09-27,2021-10-07
4235142,2,49,40,180,2019-08-09,2019-08-12
4235144,2,48,40,179,2019-02-05,2019-02-12
4235146,2,13,40,162,2019-03-05,2019-03-12
4235183,2,33,40,172,2020-09-06,2020-09-21
4235215,2,48,40,179,2023-09-21,2023-10-05
4235228,2,48,40,179,2024-04-18,2024-04-23
4235262,2,12,60,161,2023-04-22,2023-05-01
4235275,2,5,40,156,2023-12-19,2023-12-31
4235299,2,48,40,179,2019-01-07,2019-01-19
4235324,2,39,41,176,2019-01-12,2019-01-26
4235339,2,8,40,157,2020-07-28,2020-08-10
4235375,2,48,40,179,2023-02-27,2023-03-08
4235416,2,70,40,189,2018-11-09,2018-11-12
4235480,2,47,40,178,2021-12-25,2022-01-02
4235490,2,48,40,179,2022-05-02,2022-05-06
4235494,2,33,40,172,2019-02-20,2019-02-24
4235506,2,48,40,179,2020-01-23,2020-02-07
4235619,2,35,40,174,2020-11-20,2020-12-03
4235624,2,5,40,156,2023-08-24,2023-09-08
4235639,2,35,40,174,2020-08-26,2020-09-04
4235653,2,5,40,156,2024-04-17,2024-04-22
4235657,2,8,40,157,2023-10-02,2023-10-17
4235689,2,37,40,175,2022-06-09,2022-06-20
4235698,2,5,40,156,2021-07-26,2021-08-08
4235726,2,61,40,186,2022-04-13,2022-04-26
4235727,2,12,40,161,2018-05-18,2018-05-30
4235731,2,3,40,155,2023-04-30,2023-05-07
4235757,2,48,40,179,2024-01-11,2024-01-19
4235764,2,39,40,176,2020-04-06,2020-04-12
4235770,2,70,40,189,2018-06-28,2018-07-13
4235819,2,61,40,186,2018-07-21,2018-08-05
4235839,2,70,40,189,2021-05-15,2021-05-25
4235849,2,35,40,174,2018-06-10,2018-06-24
4235869,2,16,40,164,2019-03-08,2019-03-23
4235880,2,51,40,181,2024-02-28,2024-03-08
4235882,2,61,40,186,2018-03-03,2018-03-10
4235895,2,60,40,185,2019-11-26,2019-12-07
4235934,2,9,40,158,2020-05-14,2020-05-24
4235979,2,15,40,163,2023-07-07,2023-07-12
4235999,2,43,40,177,2019-12-25,2020-01-03
4236022,2,52,40,182,2020-02-06,2020-02-12
4236028,2,26,40,169,2021-04-13,2021-04-26
4236053,2,43,40,177,2019-10-19,2019-10-23
4236057,2,33,40,172,2018-03-09,2018-03-16
4236082,2,13,40,162,2020-01-20,2020-02-04
4236105,2,18,40,165,2023-09-15,2023-09-19
4236111,2,61,40,186,2018-09-30,2018-10-05
4236143,2,13,21,162,2020-01-06,2020-01-09
4236148,2,13,40,162,2020-07-04,2020-07-08
4236149,2,13,40,162,2019-06-26,2019-06-29
4236201,2,33,40,172,2022-06-01,2022-06-10
4236244,2,18,21,165,2019-06-12,2019-06-21
4236270,2,49,40,180,2021-10-01,2021-10-15
4236304,2,60,40,185,2020-11-18,2020-12-01
4236307,2,9,40,158,2018-06-26,2018-07-04
4236314,2,13,40,162,2019-08-23,2019-08-29
4236363,2,5,40,156,2023-03-13,2023-03-28
4236369,2,39,40,176,2023-07-25,2023-08-03
4236372,2,47,40,178,2022-02-06,2022-02-11
4236397,2,5,40,156,2022-03-11,2022-03-16
4236423,2,3,40,155,2020-07-15,2020-07-21
4236463,2,3,40,155,2022-10-19,2022-10-31
4236487,2,2,20,154,2024-04-02,2024-04-07
4236497,2,26,40,169,2020-02-09,2020-02-23
4236515,2,52,21,182,2020-02-01,2020-02-15
4236518,2,28,40,170,2023-06-30,2023-07-09
4236519,2,3,40,155,2021-11-10,2021-11-23
4236522,2,26,40,169,2021-02-04,2021-02-16
4236561,2,35,40,174,2023-08-08,2023-08-12
4236564,2,8,40,157,2018-06-18,2018-07-03
4236617,2,34,21,173,2022-09-13,2022-09-24
4236663,2,5,40,156,2022-02-16,2022-02-20
4236668,2,13,40,162,2022-02-05,2022-02-14
4236686,2,9,41,158,2024-01-11,2024-01-25
4236716,2,48,40,179,2018-06-25,2018-07-07
4236732,2,19,40,166,2019-03-09,2019-03-24
4236738,2,2,40,154,2021-04-17,2021-04-21
4236783,2,22,40,168,2022-08-15,2022-08-21
4236788,2,12,40,161,2023-01-11,2023-01-24
4236803,2,26,40,169,2021-03-10,2021-03-17
4236823,2,34,40,173,2018-01-20,2018-02-03
4236850,2,39,40,176,2019-09-03,2019-09-07
4236851,2,15,40,163,2019-09-02,2019-09-15
4236856,2,2,40,154,2018-02-15,2018-02-23
4236895,2,48,40,179,2020-06-14,2020-06-24
4236897,2,3,40,155,2023-06-21,2023-06-28
4236904,2,37,40,175,2022-05-23,2022-05-28
4236916,2,51,40,181,2022-08-15,2022-08-23
4236949,2,3,40,155,2019-12-10,2019-12-24
4236972,2,48,40,179,2022-05-28,2022-06-05
4236992,2,5,40,156,2021-07-10,2021-07-21
4237003,2,51,40,181,2021-11-14,2021-11-27
4237017,2,30,41,171,2024-02-04,2024-02-07
4237029,2,48,40,179,2022-09-20,2022-09-25
4237048,2,48,40,179,2023-02-01,2023-02-04
4237118,2,22,40,168,2023-10-27,2023-11-02
4237138,2,51,40,181,2019-06-02,2019-06-07
4237201,2,51,40,181,2023-02-06,2023-02-11
4237251,2,35,41,174,2023-02-11,2023-02-19
4237358,2,20,40,167,2021-02-12,2021-02-15
4237459,2,62,40,187,2023-06-27,2023-07-03
4237465,2,12,40,161,2019-04-17,2019-04-27
4237481,2,61,40,186,2021-10-08,2021-10-12
4237489,2,35,41,174,2019-07-30,2019-08-12
4237516,2,28,40,170,2021-06-30,2021-07-07
4237560,2,48,40,179,2020-01-18,2020-01-31
4237564,2,13,40,162,2020-12-13,2020-12-25
4237579,2,48,40,179,2020-04-10,2020-04-24
4237604,2,62,40,187,2023-07-22,2023-07-25
4237613,2,51,40,181,2021-04-08,2021-04-14
4237619,2,5,40,156,2022-09-21,2022-09-26
4237627,2,34,40,173,2018-07-11,2018-07-15
4237661,2,48,40,179,2020-02-09,2020-02-24
4237666,2,70,40,189,2024-01-11,2024-01-15
4237766,2,62,40,187,2022-06-06,2022-06-15
4237767,2,13,40,162,2019-09-25,2019-09-28
4237794,2,19,40,166,2023-06-04,2023-06-08
4237798,2,49,40,180,2021-08-12,2021-08-15
4237808,2,22,40,168,2023-06-14,2023-06-26
4237834,2,13,40,162,2020-11-29,2020-12-02
4237835,2,60,25,185,2021-10-18,2021-10-25
4237853,2,13,40,162,2019-11-28,2019-12-07
4237867,2,43,40,177,2023-12-24,2024-01-04
4237917,2,13,40,162,2020-04-16,2020-04-24
4237964,2,5,40,156,2018-06-08,2018-06-17
4237976,2,55,40,184,2023-10-08,2023-10-14
4238000,2,62,40,187,2020-12-11,2020-12-19
4238018,2,43,41,177,2021-01-18,2021-01-31
4238048,2,2,40,154,2022-02-14,2022-02-22
4238068,2,62,40,187,2020-03-24,2020-04-08
4238119,2,35,40,174,2021-07-19,2021-08-01
4238122,2,53,40,183,2022-06-24,2022-07-09
4238160,2,49,40,180,2019-01-25,2019-02-07
4238185,2,33,40,172,2018-08-14,2018-08-17
4238198,2,5,41,156,2022-03-22,2022-03-29
4238204,2,61,40,186,2019-03-12,2019-03-21
4238210,2,61,40,186,2020-01-02,2020-01-08
4238215,2,48,40,179,2019-10-23,2019-11-04
4238249,2,52,40,182,2019-09-10,2019-09-19
4238423,2,39,40,176,2019-03-28,2019-04-02
4238476,2,26,41,169,2019-07-12,2019-07-18
4238481,2,49,40,180,2022-11-14,2022-11-24
4238526,2,2,40,154,2018-07-12,2018-07-22
4238609,2,49,40,180,2022-07-08,2022-07-20
4238634,2,8,40,157,2018-07-17,2018-07-26
4238706,2,48,40,179,2019-02-13,2019-02-21
4238849,2,13,40,162,2019-05-26,2019-06-05
4238857,2,48,40,179,2022-03-13,2022-03-17
4238860,2,34,40,173,2018-03-25,2018-03-29
4238882,2,62,40,187,2024-04-24,2024-05-05
4238914,2,48,40,179,2021-03-22,2021-03-25
4238926,2,62,41,187,2020-01-11,2020-01-21
4238932,2,2,41,154,2020-03-19,2020-03-22
4238997,2,52,40,182,2020-10-30,2020-11-10
4239032,2,8,21,157,2019-12-21,2020-01-03
4239065,2,39,40,176,2018-06-01,2018-06-10
4239069,2,48,40,179,2024-01-18,2024-01-28
4239075,2,33,40,172,2018-10-02,2018-10-16
4239128,2,62,40,187,2022-10-11,2022-10-26
4239140,2,13,21,162,2018-07-05,2018-07-12
4239163,2,9,40,158,2022-04-26,2022-05-05
4239165,2,35,40,174,2019-03-20,2019-04-04
4239171,2,3,40,155,2019-02-27,2019-03-13
4239216,2,39,40,176,2018-01-11,2018-01-16
4239317,2,2,40,154,2019-10-12,2019-10-25
4239407,2,34,40,173,2018-12-10,2018-12-17
4239422,2,62,40,187,2023-08-13,2023-08-27
4239444,2,26,41,169,2018-03-18,2018-03-25
4239458,2,19,40,166,2020-10-23,2020-11-01
4239484,2,53,40,183,2021-01-01,2021-01-10
4239496,2,28,21,170,2019-02-16,2019-03-03
4239522,2,35,40,174,2022-12-27,2022-12-30
4239534,2,35,40,174,2020-07-16,2020-07-29
4239554,2,35,40,174,2018-08-02,2018-08-17
4239619,2,13,40,162,2023-10-29,2023-11-13
4239634,2,35,40,174,2018-04-04,2018-04-17
4239653,2,60,25,185,2022-01-31,2022-02-05
4239685,2,35,40,174,2022-05-31,2022-06-10
4239695,2,26,40,169,2021-05-20,2021-05-26
4239699,2,26,40,169,2020-06-25,2020-06-28
4239715,2,48,41,179,2020-05-18,2020-05-26
4239718,2,3,40,155,2023-11-19,2023-11-24
4239719,2,26,41,169,2023-06-26,2023-07-09
4239738,2,70,40,189,2018-07-11,2018-07-15
4239755,2,35,40,174,2020-09-03,2020-09-09
4239771,2,62,40,187,2022-07-02,2022-07-11
4239791,2,62,41,187,2020-12-09,2020-12-21
4239828,2,35,41,174,2019-12-05,2019-12-18
4239910,2,12,40,161,2018-05-10,2018-05-17
4239945,2,19,40,166,2022-08-13,2022-08-23
4239956,2,48,40,179,2022-04-28,2022-05-11
4239965,2,3,60,155,2023-12-15,2023-12-29
4240002,2,30,40,171,2020-04-27,2020-05-09
4240065,2,53,40,183,2024-02-19,2024-02-28
4240088,2,5,40,156,2018-09-03,2018-09-16
4240094,2,43,40,177,2019-06-06,2019-06-18
4240099,2,20,40,167,2020-01-04,2020-01-07
4240102,2,9,40,158,2019-09-17,2019-10-01
4240103,2,49,40,180,2018-06-08,2018-06-15
4240128,2,70,40,189,2020-05-13,2020-05-28
4240136,2,26,40,169,2023-09-12,2023-09-27
4240155,2,5,20,156,2021-10-09,2021-10-13
4240156,2,62,40,187,2020-06-13,2020-06-26
4240242,2,43,20,177,2020-11-04,2020-11-17
4240288,2,5,20,156,2020-06-04,2020-06-10
4240308,2,19,40,166,2019-10-05,2019-10-11
4240323,2,62,40,187,2019-06-08,2019-06-19
4240333,2,39,40,176,2022-12-23,2022-12-27
4240338,2,26,40,169,2024-01-10,2024-01-19
4240368,2,39,40,176,2024-04-10,2024-04-23
4240388,2,13,40,162,2021-01-03,2021-01-06
4240397,2,22,40,168,2024-04-16,2024-04-27
4240419,2,19,40,166,2022-11-22,2022-11-28
4240438,2,26,40,169,2019-08-08,2019-08-14
4240506,2,43,40,177,2021-06-13,2021-06-22
4240555,2,48,40,179,2018-02-16,2018-02-21
4240605,2,62,40,187,2023-09-25,2023-10-04
4240611,2,48,40,179,2020-06-24,2020-06-27
4240617,2,39,40,176,2023-08-25,2023-08-31
4240641,2,51,40,181,2019-04-17,2019-04-20
4240652,2,3,40,155,2018-02-14,2018-02-17
4240669,2,13,40,162,2018-03-15,2018-03-20
4240677,2,39,40,176,2018-12-21,2018-12-25
4240682,2,48,40,179,2020-05-16,2020-05-23
4240692,2,16,40,164,2023-07-05,2023-07-15
4240693,2,62,40,187,2022-03-23,2022-04-01
4240703,2,33,40,172,2020-02-08,2020-02-13
4240705,2,33,40,172,2019-03-23,2019-03-26
4240706,2,33,40,172,2020-04-12,2020-04-21
4240719,2,26,21,169,2021-11-12,2021-11-25
4240734,2,26,40,169,2019-08-08,2019-08-14
4240777,2,13,40,162,2019-06-08,2019-06-22
4240819,2,49,40,180,2021-10-11,2021-10-21
4240849,2,48,41,179,2023-02-09,2023-02-12
4240899,2,34,40,173,2024-04-19,2024-05-04
4240916,2,22,40,168,2020-12-12,2020-12-19
4240925,2,48,40,179,2022-06-01,2022-06-06
4240958,2,34,40,173,2023-10-26,2023-11-08
4240993,2,10,40,159,2019-03-12,2019-03-21
4241008,2,48,40,179,2021-05-29,2021-06-02
4241036,2,16,40,164,2020-05-10,2020-05-14
4241040,2,48,40,179,2020-12-06,2020-12-10
4241045,2,48,40,179,2019-04-18,2019-05-02
4241070,2,12,40,161,2021-08-16,2021-08-29
4241100,2,20,40,167,2019-04-04,2019-04-12
4241139,2,22,40,168,2021-07-19,2021-07-29
4241181,2,43,40,177,2022-10-09,2022-10-19
4241183,2,13,40,162,2021-02-25,2021-03-01
4241235,2,48,40,179,2019-12-23,2020-01-01
4241245,2,48,40,179,2019-02-09,2019-02-19
4241247,2,5,20,156,2019-07-11,2019-07-17
4241271,2,48,40,179,2022-03-07,2022-03-21
4241289,2,19,40,166,2021-07-01,2021-07-04
4241303,2,51,40,181,2023-02-24,2023-03-02
4241368,2,48,40,179,2019-04-27,2019-05-07
4241435,2,62,40,187,2023-08-28,2023-09-02
4241487,2,62,40,187,2023-09-24,2023-10-05
4241544,2,62,40,187,2018-05-27,2018-06-01
4241556,2,12,40,161,2019-07-14,2019-07-27
4241596,2,34,40,173,2020-09-20,2020-10-04
4241601,2,13,40,162,2023-10-29,2023-11-01
4241603,2,61,40,186,2022-07-10,2022-07-25
4241613,2,53,40,183,2020-12-16,2020-12-25
4241630,2,35,40,174,2019-12-16,2019-12-19
4241647,2,11,40,160,2020-05-31,2020-06-03
4241659,2,13,40,162,2018-10-22,2018-11-05
4241733,2,34,40,173,2020-05-24,2020-05-27
4241740,2,5,40,156,2021-01-07,2021-01-17
4241826,2,33,40,172,2019-03-14,2019-03-20
4241847,2,70,40,189,2021-08-11,2021-08-20
4241854,2,37,40,175,2023-12-15,2023-12-30
4241860,2,10,25,159,2023-02-17,2023-03-03
4241879,2,11,40,160,2021-09-30,2021-10-04
4241927,2,26,40,169,2021-11-20,2021-12-04
4241996,2,34,40,173,2019-08-07,2019-08-11
4242001,2,30,40,171,2021-02-26,2021-03-07
4242030,2,28,40,170,2022-12-26,2023-01-01
4242041,2,22,40,168,2018-12-23,2018-12-28
4242071,2,3,21,155,2022-07-02,2022-07-16
4242077,2,60,25,185,2023-10-11,2023-10-17
4242091,2,48,41,179,2022-06-30,2022-07-07
4242206,2,39,40,176,2021-03-10,2021-03-23
4242217,2,34,40,173,2018-09-21,2018-09-27
4242222,2,30,40,171,2023-01-02,2023-01-10
4242225,2,62,40,187,2022-04-14,2022-04-27
4242238,2,39,20,176,2023-02-06,2023-02-20
4242285,2,48,40,179,2020-07-02,2020-07-15
4242287,2,22,40,168,2023-03-16,2023-03-31
4242305,2,39,40,176,2022-05-07,2022-05-18
4242317,2,35,40,174,2023-07-06,2023-07-21
4242353,2,33,40,172,2024-02-11,2024-02-14
4242355,2,5,40,156,2021-03-28,2021-04-11
4242358,2,28,40,170,2023-05-12,2023-05-18
4242372,2,47,40,178,2020-08-19,2020-08-31
4242389,2,55,40,184,2023-01-16,2023-01-29
4242408,2,5,40,156,2023-01-20,2023-01-27
4242411,2,70,40,189,2018-03-02,2018-03-10
4242495,2,3,40,155,2019-12-23,2019-12-31
4242498,2,37,40,175,2023-12-11,2023-12-19
4242507,2,2,40,154,2019-02-18,2019-02-27
4242515,2,35,40,174,2018-06-09,2018-06-15
4242521,2,33,40,172,2018-05-01,2018-05-12
4242524,2,37,40,175,2021-04-21,2021-04-24
4242531,2,35,40,174,2021-05-19,2021-06-01
4242556,2,43,40,177,2020-04-20,2020-04-30
4242578,2,28,40,170,2023-05-23,2023-06-01
4242583,2,5,40,156,2023-03-25,2023-03-30
4242594,2,70,40,189,2020-05-02,2020-05-17
4242607,2,35,40,174,2020-04-28,2020-05-01
4242625,2,8,40,157,2020-12-01,2020-12-15
4242631,2,5,40,156,2023-10-25,2023-11-01
4242647,2,22,40,168,2024-02-09,2024-02-22
4242651,2,43,40,177,2024-04-07,2024-04-15
4242672,2,48,21,179,2022-04-29,2022-05-02
4242680,2,48,40,179,2021-12-12,2021-12-24
4242682,2,2,41,154,2020-10-26,2020-11-08
4242692,2,49,40,180,2021-12-07,2021-12-18
4242703,2,10,25,159,2022-12-26,2023-01-10
4242727,2,33,40,172,2021-03-08,2021-03-20
4242779,2,34,40,173,2021-09-19,2021-10-02
4242834,2,2,40,154,2019-05-12,2019-05-22
